year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
2025,Deadwood,Tropical Premontane Wet,15200503.276785046,417245.7651077392,36.43057532977008,"Modified Decay, Turnover and Spinup parameters"
2025,Litter,Tropical Dry,18923345.94032053,1142790.3822968886,16.558894993749064,"Modified Decay, Turnover and Spinup parameters"
2025,Litter,Tropical Moist,18551669.629472088,608498.4096054053,30.48762221334702,"Modified Decay, Turnover and Spinup parameters"
2025,Litter,Tropical Premontane Wet,16987982.27362461,417245.7651077392,40.71457086985186,"Modified Decay, Turnover and Spinup parameters"
2025,Soil Carbon,Tropical Dry,40455812.08702577,1142790.3822968886,35.400903537282,"Modified Decay, Turnover and Spinup parameters"
2025,Soil Carbon,Tropical Moist,52618287.12692747,608498.4096054053,86.47234946932565,"Modified Decay, Turnover and Spinup parameters"
2025,Soil Carbon,Tropical Premontane Wet,39209804.49514101,417245.7651077392,93.97292381150098,"Modified Decay, Turnover and Spinup parameters"
2025,Total Biomass,Tropical Dry,131021852.99892378,1142790.3822968886,114.65081875784045,"Modified Decay, Turnover and Spinup parameters"
2025,Total Biomass,Tropical Moist,127152085.68399285,608498.4096054053,208.96042401564785,"Modified Decay, Turnover and Spinup parameters"
2025,Total Biomass,Tropical Premontane Wet,93277219.39815137,417245.7651077392,223.55462223580813,"Modified Decay, Turnover and Spinup parameters"
2026,Deadwood,Tropical Dry,18178013.701599877,1142790.3822968886,15.906691186063343,"Modified Decay, Turnover and Spinup parameters"
2026,Deadwood,Tropical Moist,17875312.738393646,608498.4096054053,29.376104285934456,"Modified Decay, Turnover and Spinup parameters"
2026,Deadwood,Tropical Premontane Wet,15214615.171190094,417245.7651077392,36.46439686993935,"Modified Decay, Turnover and Spinup parameters"
2026,Litter,Tropical Dry,18924447.265064225,1142790.3822968886,16.55985870919571,"Modified Decay, Turnover and Spinup parameters"
2026,Litter,Tropical Moist,18565481.098674323,608498.4096054053,30.510319839148856,"Modified Decay, Turnover and Spinup parameters"
2026,Litter,Tropical Premontane Wet,17007303.934317112,417245.7651077392,40.7608784954967,"Modified Decay, Turnover and Spinup parameters"
2026,Soil Carbon,Tropical Dry,40638136.421138436,1142790.3822968886,35.56044664941969,"Modified Decay, Turnover and Spinup parameters"
2026,Soil Carbon,Tropical Moist,52737373.692164056,608498.4096054053,86.66805510036224,"Modified Decay, Turnover and Spinup parameters"
2026,Soil Carbon,Tropical Premontane Wet,39313431.64545306,417245.7651077392,94.22128379254306,"Modified Decay, Turnover and Spinup parameters"
2026,Total Biomass,Tropical Dry,131021896.63440165,1142790.3822968886,114.65085694111409,"Modified Decay, Turnover and Spinup parameters"
2026,Total Biomass,Tropical Moist,127198662.21332866,608498.4096054053,209.03696740278014,"Modified Decay, Turnover and Spinup parameters"
2026,Total Biomass,Tropical Premontane Wet,93324538.94918537,417245.7651077392,223.66803153792958,"Modified Decay, Turnover and Spinup parameters"
2027,Deadwood,Tropical Dry,18178376.427221294,1142790.3822968886,15.907008589523363,"Modified Decay, Turnover and Spinup parameters"
